title,distance,id_x,address.locality,address.postal-code,address.street-address,location.latitude_x,location.longitude_x,key,mercator_x,id_y,name,address,dock_bikes,free_bases,location.longitude_y,location.latitude_y,mercator_y,point_of_interest_google_maps,BiciMad_google_maps,url_google_maps
Escuela infantil municipal La Melonera,520.7819103748888,10957922,MADRID,28045,CALLE EROS 2,40.39390298324836,-3.680551491708351,1,POINT (4496628.711248102 -409999.1910293419),188,Méndez Álvaro,Calle Retama nº 5,15,9,-3.6758888,40.3941388,POINT (4496654.962248815 -409479.0711555289),Escuela+infantil+municipal+La+Melonera,Méndez+Álvaro,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Melonera/Bicimad+Méndez+Álvaro
Escuela infantil municipal La Oliva,3089.1981011128587,5299025,MADRID,28041,CALLE GAINZA 46,40.36563722434557,-3.7151923280205694,1,POINT (4493482.181360158 -413863.436651024),221,Glorieta de Cádiz,Calle Antonio López nº 129,12,12,-3.70017,40.38895,POINT (4496077.347674986 -412187.6512511889),Escuela+infantil+municipal+La+Oliva,Glorieta+de+Cádiz,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Oliva/Bicimad+Glorieta+de+Cádiz
Escuela infantil municipal La Paloma,37.05888360296307,5341,MADRID,28005,CALLE TABERNILLAS 2,40.4110845196558,-3.711383150975494,1,POINT (4498541.351132024 -413438.5089194755),42,Plaza de los Carros,Carrera de San Francisco nº 1,21,1,-3.7114762,40.4114041,POINT (4498576.926653208 -413448.8888590888),Escuela+infantil+municipal+La+Paloma,Plaza+de+los+Carros,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Paloma/Bicimad+Plaza+de+los+Carros
Escuela infantil municipal La Patria Chica,6529.866935204619,5633158,MADRID,28054,CALLE PATRIMONIO DE LA HUMANIDAD 31,40.36168337750411,-3.7629430009334297,1,POINT (4493042.041143091 -419190.356364619),232,Caramuel,Calle Caramuel nº 51,5,18,-3.728533714316331,40.40913630273305,POINT (4498324.476616229 -415351.7319152079),Escuela+infantil+municipal+La+Patria+Chica,Caramuel,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Patria+Chica/Bicimad+Caramuel
Escuela infantil municipal La Revoltosa,6362.815863162223,5633600,MADRID,28051,CALLE JOSE ANTONIO REBOLLEDO Y PALMA 18,40.36607876608522,-3.588947072838845,1,POINT (4493531.333561779 -399781.2789643134),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Escuela+infantil+municipal+La+Revoltosa,Pavones,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Revoltosa/Bicimad+Pavones
Escuela infantil municipal La Rosa del Azafrán,2161.6028446470655,5633294,MADRID,28034,CALLE CUEVA DE MONTESINOS 2,40.50050331171224,-3.68829881383211,1,POINT (4508495.405531096 -410863.4052079204),225,Pedro Rico,Calle Pedro Rico nº 4,2,22,-3.688463,40.481086,POINT (4506333.880278716 -410881.7202647889),Escuela+infantil+municipal+La+Rosa+del+Azafrán,Pedro+Rico,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Rosa+del+Azafrán/Bicimad+Pedro+Rico
Escuela infantil municipal La Verbena de la Paloma,5263.940804618286,5633382,MADRID,28044,CALLE FUERTE DE NAVIDAD 17,40.380491665056326,-3.7660767346972173,1,POINT (4495135.770136097 -419539.9563335137),232,Caramuel,Calle Caramuel nº 51,5,18,-3.728533714316331,40.40913630273305,POINT (4498324.476616229 -415351.7319152079),Escuela+infantil+municipal+La+Verbena+de+la+Paloma,Caramuel,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+Verbena+de+la+Paloma/Bicimad+Caramuel
Escuela infantil municipal La del Manojo de Rosas,2855.192232825386,5633456,MADRID,28032,CALLE RAVENA 12,40.41827932953887,-3.616265188601519,1,POINT (4499342.273704561 -402828.3391123862),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Escuela+infantil+municipal+La+del+Manojo+de+Rosas,Pavones,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+del+Manojo+de+Rosas/Bicimad+Pavones
Escuela infantil municipal La del Soto del Parral,6055.379786643666,5633393,MADRID,28054,CALLE TROMPAS 19,40.37197319564591,-3.7681711768688495,1,POINT (4494187.498458992 -419773.6134250445),232,Caramuel,Calle Caramuel nº 51,5,18,-3.728533714316331,40.40913630273305,POINT (4498324.476616229 -415351.7319152079),Escuela+infantil+municipal+La+del+Soto+del+Parral,Caramuel,https://www.google.com/maps/dir/Escuela+infantil+municipal+La+del+Soto+del+Parral/Bicimad+Caramuel
Escuela infantil municipal Las Amapolas,4126.031650015412,5298904,MADRID,28054,CALLE OBOLO 14,40.370623480071096,-3.741251804918924,1,POINT (4494037.248808488 -416770.5165971871),220,Marqués de Vadillo,Glorieta Marqués de Vadillo nº 9,4,19,-3.716591,40.398247,POINT (4497112.284980891 -414019.4641230708),Escuela+infantil+municipal+Las+Amapolas,Marqués+de+Vadillo,https://www.google.com/maps/dir/Escuela+infantil+municipal+Las+Amapolas/Bicimad+Marqués+de+Vadillo
Escuela infantil municipal Las Azaleas,733.574332299358,5299104,MADRID,28017,CALLE PORTUGALETE 6,40.42613036374425,-3.635469776500989,1,POINT (4500216.246834505 -404970.4720218198),223,Gutierre de Cetina,Calle Gutierre de Cetina nº 77,13,10,-3.640994,40.429706,POINT (4500614.284841758 -405586.6676448087),Escuela+infantil+municipal+Las+Azaleas,Gutierre+de+Cetina,https://www.google.com/maps/dir/Escuela+infantil+municipal+Las+Azaleas/Bicimad+Gutierre+de+Cetina
Escuela infantil municipal Las Leandras,5471.053946706668,5633460,MADRID,28022,CALLE DEYANIRA 2,40.443198664211145,-3.593829229968625,1,POINT (4502116.281351186 -400325.8276193527),223,Gutierre de Cetina,Calle Gutierre de Cetina nº 77,13,10,-3.640994,40.429706,POINT (4500614.284841758 -405586.6676448087),Escuela+infantil+municipal+Las+Leandras,Gutierre+de+Cetina,https://www.google.com/maps/dir/Escuela+infantil+municipal+Las+Leandras/Bicimad+Gutierre+de+Cetina
Escuela infantil municipal Las Mercedes,6906.6866634964845,5252132,MADRID,28022,CALLE SAMANIEGO 22,40.442501078875445,-3.5804043676101007,1,POINT (4502038.626506831 -398828.4451352389),223,Gutierre de Cetina,Calle Gutierre de Cetina nº 77,13,10,-3.640994,40.429706,POINT (4500614.284841758 -405586.6676448087),Escuela+infantil+municipal+Las+Mercedes,Gutierre+de+Cetina,https://www.google.com/maps/dir/Escuela+infantil+municipal+Las+Mercedes/Bicimad+Gutierre+de+Cetina
Escuela infantil municipal Las Nubes,346.89181869475044,132987,MADRID,28007,CALLE ANTONIO NEBRIJA 7,40.40365358728283,-3.6842590892111273,1,POINT (4497714.143524147 -410412.7727812714),127,Méndez Álvaro,Calle Méndez Álvaro nº 11,5,19,-3.6863218,40.4013216,POINT (4497454.547887285 -410642.8684987454),Escuela+infantil+municipal+Las+Nubes,Méndez+Álvaro,https://www.google.com/maps/dir/Escuela+infantil+municipal+Las+Nubes/Bicimad+Méndez+Álvaro
Escuela infantil municipal Las Pléyades,6571.467112466235,10957943,MADRID,28055,AVENIDA SECUNDINO ZUAZO 34,40.49533034052694,-3.62038557307297,1,POINT (4507919.553012861 -403287.9343734073),238,Carlota O’Neill,Calle Carlota O'Neill nº 32,14,10,-3.648958444298144,40.44370542379883,POINT (4502172.693570442 -406475.0626355441),Escuela+infantil+municipal+Las+Pléyades,Carlota+O’Neill,https://www.google.com/maps/dir/Escuela+infantil+municipal+Las+Pléyades/Bicimad+Carlota+O’Neill
Escuela infantil municipal Las Viñas,6372.656651466712,132982,MADRID,28023,CALLE ESTUDIO 6,40.460576198420775,-3.7857037462052063,1,POINT (4504050.739610645 -421729.5783544914),269,Facultad Derecho,Avenida Complutense nº 23,9,15,-3.72937,40.45109,POINT (4502994.74083288 -415445.0243226733),Escuela+infantil+municipal+Las+Viñas,Facultad+Derecho,https://www.google.com/maps/dir/Escuela+infantil+municipal+Las+Viñas/Bicimad+Facultad+Derecho
Escuela infantil municipal Los Gavilanes,283.714189685921,5633582,MADRID,28020,CALLE TIZIANO 7,40.4510850477906,-3.7024647767258325,1,POINT (4502994.189555452 -412443.6385830234),213,Estrecho,Calle Navarra nº 1,2,20,-3.7032777,40.4535,POINT (4503263.020805692 -412534.3221003983),Escuela+infantil+municipal+Los+Gavilanes,Estrecho,https://www.google.com/maps/dir/Escuela+infantil+municipal+Los+Gavilanes/Bicimad+Estrecho
Escuela infantil municipal Los Juncos,3358.428428830191,28784,MADRID,28032,PLAZA JUVENTUD 7,40.40912749404517,-3.605774962043424,1,POINT (4498323.496037579 -401658.2493744991),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Escuela+infantil+municipal+Los+Juncos,Pavones,https://www.google.com/maps/dir/Escuela+infantil+municipal+Los+Juncos/Bicimad+Pavones
Escuela infantil municipal Los Pinos,5345.620250454459,5340,MADRID,28021,CALLE ROCAFORT 2,40.34123812234347,-3.69037444346592,1,POINT (4490766.085749471 -411094.9430783436),243,Embajadores 191,Calle Sodio nº 1B,8,16,-3.6903589643353483,40.389258643579105,POINT (4496111.70572105 -411093.2163689993),Escuela+infantil+municipal+Los+Pinos,Embajadores+191,https://www.google.com/maps/dir/Escuela+infantil+municipal+Los+Pinos/Bicimad+Embajadores+191
Escuela infantil municipal Los sobrinos del Capitan Grant,3929.7513355932124,5633604,MADRID,28051,AVENIDA LA GAVIA 22,40.37360084784636,-3.611617365195693,1,POINT (4494368.687873135 -402309.9148496108),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Escuela+infantil+municipal+Los+sobrinos+del+Capitan+Grant,Pavones,https://www.google.com/maps/dir/Escuela+infantil+municipal+Los+sobrinos+del+Capitan+Grant/Bicimad+Pavones
Escuela infantil municipal Luis Bello,142.08497620184932,187609,MADRID,28002,CALLE JUAN BAUTISTA DE TOLEDO 5,40.443633085040005,-3.6739692982111727,1,POINT (4502164.640856645 -409264.9529153581),204,Prosperidad,Calle Suero de Quiñones nº 2,6,15,-3.6751388,40.4441388,POINT (4502220.936788478 -409395.4094541799),Escuela+infantil+municipal+Luis+Bello,Prosperidad,https://www.google.com/maps/dir/Escuela+infantil+municipal+Luis+Bello/Bicimad+Prosperidad
Escuela infantil municipal Luisa Fernanda,2103.611452817117,5633425,MADRID,28031,CALLE COCHERON DE LA VILLA 29,40.38152351850743,-3.635992893537739,1,POINT (4495250.635536849 -405028.8225816934),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Escuela+infantil+municipal+Luisa+Fernanda,Pavones,https://www.google.com/maps/dir/Escuela+infantil+municipal+Luisa+Fernanda/Bicimad+Pavones
Escuela infantil municipal Margarita Salas,130.4650608715753,11368108,MADRID,28007,CALLE CAVANILLES 58,40.40438324670531,-3.6729005068427316,1,POINT (4497795.368839509 -409145.7306541327),89,Valderribas,Calle Doctor Esquerdo nº 191,17,1,-3.6726019,40.4032501,POINT (4497669.227525279 -409112.4214819339),Escuela+infantil+municipal+Margarita+Salas,Valderribas,https://www.google.com/maps/dir/Escuela+infantil+municipal+Margarita+Salas/Bicimad+Valderribas
Escuela infantil municipal Molinos de Viento,2769.893666905914,5633596,MADRID,28032,CAMINO FUENTE DE ARRIBA 4,40.40321377463398,-3.609917274177793,1,POINT (4497665.183804031 -402120.2851513388),229,Pavones,Calle Hacienda de Pavones nº 342,11,12,-3.634587,40.400368,POINT (4497348.393620864 -404872.003688147),Escuela+infantil+municipal+Molinos+de+Viento,Pavones,https://www.google.com/maps/dir/Escuela+infantil+municipal+Molinos+de+Viento/Bicimad+Pavones
Escuela infantil municipal Osa Menor,182.72020138940795,187607,MADRID,28004,CALLE MEJIA LEQUERICA 21,40.4280399538175,-3.699501702258276,1,POINT (4500428.821429083 -412113.1013101297),58,Barceló,Calle Barceló nº 7,17,2,-3.700423,40.4266828,POINT (4500277.743757191 -412215.8739185985),Escuela+infantil+municipal+Osa+Menor,Barceló,https://www.google.com/maps/dir/Escuela+infantil+municipal+Osa+Menor/Bicimad+Barceló
Escuela infantil municipal Parque de Ingenieros,3798.99304311282,11508438,MADRID,28041,CALLE LA TABERNERA DEL PUERTO 26,40.355056165686676,-3.704143611899768,1,POINT (4492304.303298196 -412630.916716107),221,Glorieta de Cádiz,Calle Antonio López nº 129,12,12,-3.70017,40.38895,POINT (4496077.347674986 -412187.6512511889),Escuela+infantil+municipal+Parque+de+Ingenieros,Glorieta+de+Cádiz,https://www.google.com/maps/dir/Escuela+infantil+municipal+Parque+de+Ingenieros/Bicimad+Glorieta+de+Cádiz
Escuela infantil municipal Ruiz Jiménez,188.19400639544492,88758,MADRID,28028,CALLE JOSE PICON 17,40.435092812438825,-3.672374874199507,1,POINT (4501213.942059446 -409087.0970815064),199,Diego de león,Calle Alonso Heredia nº 1,3,14,-3.674,40.4346388,POINT (4501163.401625942 -409268.3776613389),Escuela+infantil+municipal+Ruiz+Jiménez,Diego+de+león,https://www.google.com/maps/dir/Escuela+infantil+municipal+Ruiz+Jiménez/Bicimad+Diego+de+león
Escuela infantil municipal Tarabilla,949.0645010612133,168220,MADRID,28017,CALLE GANDHI 14,40.42369169272075,-3.6349635101992215,1,POINT (4499944.775217957 -404914.0010923386),223,Gutierre de Cetina,Calle Gutierre de Cetina nº 77,13,10,-3.640994,40.429706,POINT (4500614.284841758 -405586.6676448087),Escuela+infantil+municipal+Tarabilla,Gutierre+de+Cetina,https://www.google.com/maps/dir/Escuela+infantil+municipal+Tarabilla/Bicimad+Gutierre+de+Cetina
Escuela infantil municipal VeoVeo,255.29561463922857,4552561,MADRID,28027,CALLE CONDESA DE VENADITO 3,40.44410961610912,-3.6553313008969353,1,POINT (4502217.688052606 -407185.9294373856),222,Condesa de Venadito,Calle Condesa de Venadito nº 2,2,22,-3.65741,40.44315,POINT (4502110.864075982 -407417.8011451731),Escuela+infantil+municipal+VeoVeo,Condesa+de+Venadito,https://www.google.com/maps/dir/Escuela+infantil+municipal+VeoVeo/Bicimad+Condesa+de+Venadito
